experience_id,user_id,job_title,company_id,company_name,industry_id,city_id,start_date,end_date,description,is_current
4918e37c-e067-436f-82d5-aea940df8a9d,d8b0e2bb-459d-48f1-b42f-31a6bbddf77e,Software Engineer,,"Jones, Smith and Hunter",8d9636a5-b58d-4476-aa34-adaf55917ddc,18c4e80b-8548-4a35-8b95-8b1211659f62,2021-08-29,2023-12-26,Often shoulder defense already end thus music president.,f
29d3d217-9bc8-45a9-8b64-99e7bd34b2ba,8b4db567-6b55-4919-a469-a526a882589a,Digital Marketing Specialist,a1a3654b-d5be-4c74-b6fa-79fe549216ba,,75dae6b2-21b0-4bce-9147-15539bbe9a7e,18c4e80b-8548-4a35-8b95-8b1211659f62,2019-09-04,2020-11-15,Hotel through operation tax card may.,f
43269841-7ead-42b8-aab0-28b44aa70a38,98146436-8ead-46c6-9ea5-772d2205afcf,Content Writer,,Sanders PLC,5201a91a-61ae-42a4-a4bc-53b6797f6a46,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2015-02-08,2017-06-15,Summer southern pass coach method.,f
d0327457-a87c-4bae-a0d6-0a15ebcb05fb,98146436-8ead-46c6-9ea5-772d2205afcf,Product Manager,87eda243-fc4d-42c3-bf23-6a78b168875c,,073051ba-089b-4559-8557-ad95880b2752,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2021-10-16,2024-10-20,Condition we process whose. Voice American seven discussion enough doctor protect.,f
d719d58d-8f2c-48e6-b385-20172e945353,98146436-8ead-46c6-9ea5-772d2205afcf,Business Analyst,,"Velez, Ward and Harrison",3f63efb4-8442-4057-a292-742c27f8c348,751ff308-6cca-43ab-be08-8555486ee7ac,2016-04-27,2018-03-17,Always possible billion. Plant event score official now heavy her.,f
f6e56919-ed96-4a3c-b084-025aa6ba8bbe,25accb22-0a57-4ad6-b6dd-e759cfc1b551,Backend Developer,7c31d95d-e425-4091-b401-d9f274bc3aa2,,8d9636a5-b58d-4476-aa34-adaf55917ddc,9839c6c5-7f0e-4d94-bc00-4d545818fd19,2020-11-12,2022-07-04,Might heavy trade might. Stage generation society thought according think.,f
f0eb6529-994e-49ec-a5a9-5eb1433e3dff,25accb22-0a57-4ad6-b6dd-e759cfc1b551,Frontend Developer,,Martin-Jones,75dae6b2-21b0-4bce-9147-15539bbe9a7e,f846f587-f455-49f3-a062-6c7a9dd85087,2020-07-26,2022-05-29,Change church own stage produce.,f
0a7afb4f-a6af-4118-ad47-11699f7339f8,ccdfc525-a373-48a0-a44f-89caab65176a,Digital Marketing Specialist,,Shepherd-Cortez,6cd7d035-375b-4ed7-be57-86d9cfefd68f,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2015-12-31,2018-05-14,Look opportunity positive improve during campaign or. Picture always occur argue.,f
c7b149e9-e2e8-4e62-8b10-55250319011c,ae78ff3d-f828-4ce3-aa58-7efc285cc5e7,QA Engineer,05f82b79-c56e-4ce8-8b41-470b9d97252f,,5201a91a-61ae-42a4-a4bc-53b6797f6a46,228c2d92-e16c-4952-b280-aa76b6039ec3,2015-11-04,2017-01-19,Might if wide point.,f
f662e2a5-73f0-4d3b-b975-d577200318bc,ae78ff3d-f828-4ce3-aa58-7efc285cc5e7,Senior Developer,,"Luna, Nicholson and Valentine",5201a91a-61ae-42a4-a4bc-53b6797f6a46,88ae2ad4-e596-4cd6-8335-352ba27edee8,2020-03-16,,Paper likely loss detail improve central old.,t
62f0ed87-4011-4bbb-9fdc-7eb748e9e378,ae78ff3d-f828-4ce3-aa58-7efc285cc5e7,Senior Developer,a34bd310-b3b9-45cf-aa4b-87950b511085,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,25108af7-4852-4206-b168-fe736b42859d,2018-07-04,2021-05-20,Process enough right garden law opportunity discover history.,f
729bd68b-8215-4356-bccf-cd26d363d973,05d82f52-c13d-4578-923e-9c84c141f52a,Network Engineer,,Smith PLC,5201a91a-61ae-42a4-a4bc-53b6797f6a46,ab7619b9-adef-4882-9b23-1cb3661050da,2016-11-29,2020-01-31,Step painting concern top outside there. Me brother lot candidate owner still to.,f
2f75fe3e-ef1f-4684-b24b-e7c5aca7b9d2,05d82f52-c13d-4578-923e-9c84c141f52a,Cloud Architect,ba7256ee-5bdf-4568-8d94-573bf1ba058c,,8eb15e1d-1907-4904-8a33-db76940f3a57,228c2d92-e16c-4952-b280-aa76b6039ec3,2016-01-16,2016-11-07,Inside themselves recently investment voice lot shoulder. Open scientist seven recent best care.,f
265c998b-4494-4d4a-bc07-4d70c26034cf,05d82f52-c13d-4578-923e-9c84c141f52a,DevOps Engineer,8b445472-ac60-4ed3-9617-bd007b884ef8,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,18c4e80b-8548-4a35-8b95-8b1211659f62,2019-04-29,2020-12-30,Travel base our myself election. Remember smile official.,f
5110a5f9-e7d6-4a50-9b6b-94cd78286606,a473bdba-d0c5-4c98-bf2a-78fa4a8fc4c8,Database Administrator,,Meyer Group,3f63efb4-8442-4057-a292-742c27f8c348,0bb746ab-a5cc-4528-aa6a-dd85df09a96f,2015-08-29,2016-06-10,Impact blood international one end movie.,f
77acebf0-89c7-458b-b355-b7fcc2ace407,a473bdba-d0c5-4c98-bf2a-78fa4a8fc4c8,Machine Learning Engineer,58357c95-8874-4183-b951-faf8c5e2089b,,8d9636a5-b58d-4476-aa34-adaf55917ddc,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2021-05-19,2022-12-08,Partner yeah however data need newspaper. Have never effect fill.,f
aa933682-bd70-4d64-bef6-08b899176d83,a473bdba-d0c5-4c98-bf2a-78fa4a8fc4c8,Database Administrator,05f82b79-c56e-4ce8-8b41-470b9d97252f,,8d9636a5-b58d-4476-aa34-adaf55917ddc,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2016-06-19,2019-06-12,Save talk process security land record. Beyond meet skill song.,f
087dc92d-dc25-42ad-b4a3-f433503ad226,835d6d27-05e7-4e0e-9474-455337d95b16,Content Writer,,"Terry, Mann and Martin",073051ba-089b-4559-8557-ad95880b2752,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2018-07-11,,Statement likely outside because.,t
a2931554-7388-4c8a-8821-db8e63b1f5fe,835d6d27-05e7-4e0e-9474-455337d95b16,Frontend Developer,,Walker-Miller,bdf207b3-a4af-49b3-b56f-21da234c76b4,9839c6c5-7f0e-4d94-bc00-4d545818fd19,2021-05-03,,Us husband prevent expert white arm.,t
e6a6fe8a-c45f-4dea-9c1a-1f35a9350cb2,e76d848f-664e-478a-a6ae-a24c63e70cd7,QA Engineer,,Bowman Group,8eb15e1d-1907-4904-8a33-db76940f3a57,88ae2ad4-e596-4cd6-8335-352ba27edee8,2021-12-07,,Sure us million crime six.,t
baee1138-469d-4dc5-ba89-549c4e0f34f7,e76d848f-664e-478a-a6ae-a24c63e70cd7,Network Engineer,,"Black, Hall and Jackson",8d9636a5-b58d-4476-aa34-adaf55917ddc,f846f587-f455-49f3-a062-6c7a9dd85087,2019-04-26,,Dream a church you sister good.,t
4664f4b9-2bdb-4741-8e54-6f66430db85b,e76d848f-664e-478a-a6ae-a24c63e70cd7,DevOps Engineer,abb40bf1-e421-485e-93f9-bcbcfcd3202c,,8eb15e1d-1907-4904-8a33-db76940f3a57,88ae2ad4-e596-4cd6-8335-352ba27edee8,2016-10-04,2018-08-22,Only military say attention bed expect. Trip give white everybody paper create upon.,f
348db3b5-16e8-4817-a753-9bd91d97101f,4fd5e63e-f43a-4015-a41c-fabe5d3649d9,Financial Analyst,ba7256ee-5bdf-4568-8d94-573bf1ba058c,,df5d3f84-221b-4706-b6e1-d2678e7fb339,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2018-09-17,2019-10-30,End imagine blood. Me future bring message.,f
79bd9358-c1d8-4f64-aca6-c7e037595bf3,793d8c87-5653-483a-95ab-4b8e97f8a35b,Data Analyst,,Walter-Li,8eb15e1d-1907-4904-8a33-db76940f3a57,0bb746ab-a5cc-4528-aa6a-dd85df09a96f,2015-11-19,2017-08-18,Reason whom none show serious. Race to television loss election him small.,f
8a40c382-90bb-4501-9a0f-5d9ef5611011,1f95ee40-8255-40d3-aa20-abd311effafb,Product Manager,,Rhodes and Sons,df5d3f84-221b-4706-b6e1-d2678e7fb339,799eb2c8-9348-4a65-80bb-d8ff82ac8c26,2016-05-01,2016-11-15,Western might act strategy eat behavior. Away use live government thus especially.,f
efbc7616-f027-4a80-afd7-47c1b34b2392,1f95ee40-8255-40d3-aa20-abd311effafb,Network Engineer,58357c95-8874-4183-b951-faf8c5e2089b,,8e3471e2-b658-421d-ab09-4e0a23a00f40,228c2d92-e16c-4952-b280-aa76b6039ec3,2015-05-27,2016-02-24,Say dog drug enter director strong student.,f
e5a5cc43-7306-429b-93df-853135381b5e,2d97ddae-92ab-4e58-a330-839180ad095d,Frontend Developer,,Moore-Rodriguez,14a2f180-c08a-4799-8b23-2c8e417903a4,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2021-04-22,,Pass share must amount lot per manage.,t
d3b89125-0376-4b67-8f41-9b2ce550c872,2d97ddae-92ab-4e58-a330-839180ad095d,Financial Analyst,,"Melton, Henry and Joyce",3f63efb4-8442-4057-a292-742c27f8c348,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2015-08-11,2017-01-11,Huge seek campaign moment institution. Allow girl team simply lead build million.,f
5c1a45b3-2ee3-42f3-8c26-09167660536f,2d97ddae-92ab-4e58-a330-839180ad095d,Product Manager,8b445472-ac60-4ed3-9617-bd007b884ef8,,8e3471e2-b658-421d-ab09-4e0a23a00f40,751ff308-6cca-43ab-be08-8555486ee7ac,2020-04-21,2022-01-24,Activity decision ok. Gun technology cost enjoy especially when.,f
51267f8b-197e-46c6-91bc-a5e7a6e4b015,90a9d186-482c-49a6-b239-b4f579eea7a3,Backend Developer,,Diaz-Jimenez,bdf207b3-a4af-49b3-b56f-21da234c76b4,9839c6c5-7f0e-4d94-bc00-4d545818fd19,2018-10-30,2021-07-25,Red head take evidence conference capital.,f
797350e7-c7f0-4ff2-8d89-33ad3d0b3639,c0c477b5-07d8-4fb0-bfb1-f1966dbb12af,UI/UX Designer,0ee6ddaa-2284-46a9-a86d-4bf900c12b3b,,8ab76203-671f-4ce8-9082-4d1abc848c6c,228c2d92-e16c-4952-b280-aa76b6039ec3,2016-03-11,,Sport result sound new task. Certainly where change south computer.,t
0a2cc549-0af1-4822-a913-3a7b86e8e0df,c0c477b5-07d8-4fb0-bfb1-f1966dbb12af,Cloud Architect,7f71c372-e0ae-4195-a1f8-4672c4f6a010,,8eb15e1d-1907-4904-8a33-db76940f3a57,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2021-11-07,,Yet support military result. Feel no nothing huge real art sport.,t
8e6d8408-feef-4da7-9406-39d24da6d2f7,ad0d042d-e3e3-448f-9720-4633ac6e9604,Sales Executive,8b445472-ac60-4ed3-9617-bd007b884ef8,,8eb15e1d-1907-4904-8a33-db76940f3a57,0bb746ab-a5cc-4528-aa6a-dd85df09a96f,2018-10-16,,Benefit seat employee growth newspaper special general in. Test white current office power company.,t
0316b7a0-9302-4800-a10c-c84466cbbd38,42398576-01e9-42ff-8738-69490c7fad47,Software Engineer,87eda243-fc4d-42c3-bf23-6a78b168875c,,073051ba-089b-4559-8557-ad95880b2752,f846f587-f455-49f3-a062-6c7a9dd85087,2021-08-10,2023-07-01,Foot member simple land bad party.,f
085fa040-4c7c-4668-8f4f-7711229404d8,42398576-01e9-42ff-8738-69490c7fad47,Content Writer,,Welch-Thomas,6cd7d035-375b-4ed7-be57-86d9cfefd68f,18c4e80b-8548-4a35-8b95-8b1211659f62,2021-03-16,2023-01-19,Instead partner if trade bad gas.,f
241eae48-66e0-42c4-8a00-275c987ecc69,42398576-01e9-42ff-8738-69490c7fad47,Product Manager,,Stewart-Carter,df5d3f84-221b-4706-b6e1-d2678e7fb339,25108af7-4852-4206-b168-fe736b42859d,2021-06-27,,Popular even know television guy only whole including.,t
e1f87b50-88c0-49ef-b9ad-7347600ca625,fce7cfe5-e278-4d7b-af7e-54aaa7e5f40a,Database Administrator,58357c95-8874-4183-b951-faf8c5e2089b,,073051ba-089b-4559-8557-ad95880b2752,cd8bcf27-fe79-4975-a680-756a104c2ae5,2021-10-18,2023-05-14,By doctor edge.,f
a2e7b892-e6c5-4cda-91d7-26c2f7b5ab3e,fce7cfe5-e278-4d7b-af7e-54aaa7e5f40a,Backend Developer,,"Haynes, Miller and Jackson",8eb15e1d-1907-4904-8a33-db76940f3a57,cd8bcf27-fe79-4975-a680-756a104c2ae5,2017-10-13,2020-12-29,As these nature ago.,f
989a1d0b-c907-4adc-b27c-eb977eb08a6e,fce7cfe5-e278-4d7b-af7e-54aaa7e5f40a,Content Writer,,Warren-Ferrell,5201a91a-61ae-42a4-a4bc-53b6797f6a46,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2016-06-30,,Peace base use hope director.,t
4ebd6455-22f4-4fd5-bf2d-6b4c4d207aab,5f86de62-8dbf-409f-a992-49fa1cdf5e5c,Financial Analyst,,"Mitchell, Sims and Anderson",8e3471e2-b658-421d-ab09-4e0a23a00f40,751ff308-6cca-43ab-be08-8555486ee7ac,2021-02-21,2024-04-03,Along ground trip.,f
44914113-0466-408c-88ec-2485d67f6d1a,5f86de62-8dbf-409f-a992-49fa1cdf5e5c,Machine Learning Engineer,,Mcdonald-Pitts,8e3471e2-b658-421d-ab09-4e0a23a00f40,968aaf88-00fb-45df-a448-84c109d47766,2017-04-02,,Know wide recently computer our piece player.,t
24c63f83-ec26-4b63-92c0-963c1622d97b,5f86de62-8dbf-409f-a992-49fa1cdf5e5c,Product Manager,,"Graham, Bowman and Ferguson",14a2f180-c08a-4799-8b23-2c8e417903a4,9839c6c5-7f0e-4d94-bc00-4d545818fd19,2016-12-29,2018-05-23,Music source kind hand employee field a. Gas light across two.,f
7d2bc921-c0d1-40f1-bf6f-9bd988604e05,7b2c402b-31a4-4520-9c27-ec7ad4b0d7a9,Financial Analyst,,Evans-Cannon,5201a91a-61ae-42a4-a4bc-53b6797f6a46,ab7619b9-adef-4882-9b23-1cb3661050da,2021-07-15,2023-03-14,Discuss account health in night house clear say.,f
2d54b0c4-aeed-4dc9-a44a-c755647e65ab,7b2c402b-31a4-4520-9c27-ec7ad4b0d7a9,Cloud Architect,a1a3654b-d5be-4c74-b6fa-79fe549216ba,,8d9636a5-b58d-4476-aa34-adaf55917ddc,25108af7-4852-4206-b168-fe736b42859d,2019-09-27,2020-04-19,Determine bad personal might son party. Expect sea speak include table.,f
a2b53982-a49b-40d0-a0f6-af0e137a6235,65c670c6-2728-485b-877c-9769a8f95ce9,Backend Developer,,Taylor Inc,8e3471e2-b658-421d-ab09-4e0a23a00f40,228c2d92-e16c-4952-b280-aa76b6039ec3,2017-03-29,2020-06-28,Laugh red man fly charge wide against win. Especially resource road do character.,f
a28ee501-05e6-450a-a682-e727ae16a523,b72a2958-4393-48e6-8797-ccd937d69d1e,Financial Analyst,7f42ed9d-b8cd-4395-967d-920a92ab6d3a,,14a2f180-c08a-4799-8b23-2c8e417903a4,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2015-09-12,2018-04-20,Game find son your less. Form such weight.,f
